user_id,month,data_mb,voice_minutes,sms_count
U0000169,2025_05,3.43,0,0
U0000170,2024_07,183.9,0,0
U0000170,2024_08,128.73,0,0
U0000170,2024_09,90.11,0,0
U0000170,2024_10,90.11,0,3
U0000170,2024_11,36.04,0,1
U0000170,2024_12,25.23,0,0
U0000170,2025_01,10.09,0,0
U0000170,2025_02,10.09,0,0
U0000170,2025_03,10.09,0,0
U0000170,2025_04,10.09,0,0
U0000170,2025_05,10.09,4,0
U0000170,2025_06,10.09,0,0
U0000171,2024_07,114.66,2,0
U0000171,2024_08,114.66,0,0
U0000171,2024_09,80.26,0,1
U0000171,2024_10,32.1,0,0
U0000171,2024_11,38.52,0,0
U0000171,2024_12,26.96,0,0
U0000171,2025_01,18.87,0,2
U0000171,2025_02,13.21,0,0
U0000171,2025_03,9.25,0,1
U0000171,2025_04,6.48,0,0
U0000172,2024_07,30.2,0,0
U0000172,2024_08,21.14,4,0
U0000172,2024_09,21.14,0,0
U0000173,2024_07,113.29,0,1
U0000173,2024_08,45.32,0,0
U0000173,2024_09,31.72,0,0
U0000173,2024_10,22.2,0,0
U0000173,2024_11,15.54,0,2
U0000174,2024_07,182.18,1,0
U0000174,2024_08,182.18,0,0
U0000174,2024_09,218.62,0,0
U0000174,2024_10,218.62,0,0
U0000174,2024_11,262.34,0,0
U0000174,2024_12,104.94,1,0
U0000174,2025_01,73.46,0,0
U0000174,2025_02,51.42,1,0
U0000174,2025_03,61.7,0,1
U0000175,2024_07,136.54,0,0
U0000176,2024_07,233.34,0,0
U0000177,2024_07,137.01,0,0
U0000177,2024_08,95.91,0,0
U0000177,2024_09,95.91,0,0
U0000177,2024_10,67.14,2,0
U0000177,2024_11,47.0,0,0
U0000178,2024_07,169.8,0,0
U0000179,2024_07,159.75,1,6
U0000179,2024_08,63.9,0,0
U0000179,2024_09,44.73,0,3
U0000179,2024_10,44.73,0,0
U0000179,2024_11,17.89,0,0
U0000180,2024_07,178.56,0,0
U0000181,2024_07,185.5,0,0
U0000182,2024_07,103.61,0,0
U0000183,2024_07,207.32,0,27
U0000183,2024_08,82.93,0,0
U0000183,2024_09,82.93,0,0
U0000183,2024_10,82.93,0,0
U0000184,2024_07,171.18,0,1
U0000184,2024_08,119.83,0,1
U0000184,2024_09,119.83,0,2
U0000184,2024_10,143.8,0,0
U0000184,2024_11,143.8,3,0
U0000185,2024_07,157.32,0,2
U0000185,2024_08,110.12,0,0
U0000185,2024_09,77.08,0,0
U0000185,2024_10,53.96,0,0
U0000185,2024_11,53.96,0,0
U0000185,2024_12,53.96,0,0
U0000186,2024_07,231.43,0,0
U0000186,2024_08,162.0,1,0
U0000186,2024_09,113.4,0,0
U0000187,2024_07,157.91,1,0
U0000187,2024_08,157.91,0,0
U0000187,2024_09,189.49,1,0
U0000187,2024_10,75.8,1,0
U0000187,2024_11,75.8,0,0
U0000187,2024_12,75.8,0,0
U0000188,2024_07,144.76,0,0
U0000188,2024_08,57.9,0,0
U0000188,2024_09,40.53,0,0
U0000188,2024_10,28.37,0,4
U0000188,2024_11,11.35,0,0
U0000189,2024_07,191.3,0,0
U0000189,2024_08,76.52,0,0
U0000190,2024_07,156.83,0,0
U0000190,2024_08,109.78,1,0
U0000190,2024_09,131.74,0,0
U0000190,2024_10,158.09,0,0
U0000190,2024_11,110.66,0,0
U0000190,2024_12,77.46,0,0
U0000190,2025_01,77.46,1,2
U0000190,2025_02,92.95,1,0
U0000191,2024_07,284.4,0,1
U0000191,2024_08,199.08,0,3
U0000191,2024_09,139.36,1,0
U0000192,2024_07,105.17,0,0
U0000192,2024_08,73.62,0,0
U0000192,2024_09,51.53,0,0
U0000192,2024_10,51.53,0,0
U0000192,2024_11,36.07,0,0
U0000192,2024_12,25.25,0,0
U0000192,2025_01,25.25,0,0
U0000192,2025_02,17.67,0,1
U0000193,2024_07,133.82,0,1
U0000194,2024_07,133.89,0,2
U0000194,2024_08,160.67,0,0
U0000194,2024_09,64.27,0,0
U0000194,2024_10,44.99,0,1
U0000194,2024_11,31.49,0,0
U0000195,2024_07,156.49,0,1
U0000195,2024_08,156.49,0,0
U0000195,2024_09,62.6,0,1
U0000196,2024_07,288.42,0,0
U0000197,2024_07,174.74,0,0
U0000197,2024_08,69.9,0,0
U0000198,2024_07,154.36,0,0
U0000198,2024_08,154.36,0,0
U0000198,2024_09,154.36,0,0
U0000198,2024_10,154.36,0,0
U0000199,2024_07,126.24,1,0
U0000199,2024_08,50.5,0,1
U0000200,2024_07,130.92,0,1
U0000200,2024_08,52.37,0,0
U0000201,2024_07,169.62,0,0
U0000201,2024_08,118.73,1,0
U0000201,2024_09,118.73,0,0
U0000201,2024_10,83.11,0,0
U0000201,2024_11,58.18,5,0
U0000201,2024_12,58.18,1,1
U0000202,2024_07,118.8,0,0
U0000202,2024_08,83.16,0,0
U0000202,2024_09,83.16,0,0
U0000202,2024_10,58.21,0,0
U0000202,2024_11,40.75,0,0
U0000202,2024_12,16.3,0,0
U0000203,2024_07,163.47,0,0
U0000203,2024_08,163.47,10,0
U0000203,2024_09,163.47,0,0
U0000203,2024_10,163.47,0,0
U0000203,2024_11,65.39,0,0
U0000204,2024_07,45.16,1,1
U0000204,2024_08,54.19,0,0
U0000204,2024_09,54.19,0,8
U0000204,2024_10,21.68,0,0
U0000204,2024_11,21.68,0,0
U0000205,2024_07,80.77,0,0
U0000205,2024_08,96.92,0,2
U0000205,2024_09,67.84,0,0
U0000205,2024_10,47.49,0,0
U0000205,2024_11,56.99,0,1
U0000206,2024_07,170.93,0,0
U0000206,2024_08,170.93,0,1
U0000206,2024_09,170.93,1,0
U0000206,2024_10,119.65,0,2
U0000206,2024_11,83.76,2,0
U0000206,2024_12,58.63,0,1
U0000207,2024_07,119.96,0,0
U0000207,2024_08,47.98,0,0
U0000207,2024_09,33.59,1,0
U0000207,2024_10,33.59,0,0
U0000208,2024_07,100.06,0,0
U0000208,2024_08,70.04,0,0
U0000208,2024_09,49.03,1,0
U0000209,2024_07,124.1,0,0
U0000209,2024_08,86.87,0,0
U0000210,2024_07,182.84,0,0
U0000210,2024_08,182.84,0,0
U0000210,2024_09,182.84,0,0
U0000211,2024_07,187.58,0,0
U0000211,2024_08,131.31,0,0
U0000211,2024_09,91.92,1,0
U0000211,2024_10,64.34,0,0
U0000211,2024_11,64.34,0,0
U0000211,2024_12,45.04,0,1
U0000212,2024_07,148.17,2,0
U0000212,2024_08,59.27,0,0
U0000212,2024_09,41.49,0,0
U0000213,2024_07,169.18,0,0
U0000213,2024_08,169.18,0,0
U0000213,2024_09,169.18,0,0
U0000213,2024_10,118.43,4,0
U0000213,2024_11,82.9,0,0
U0000213,2024_12,82.9,8,0
U0000213,2025_01,58.03,0,0
U0000214,2024_07,145.93,0,1
U0000214,2024_08,58.37,2,0
U0000214,2024_09,23.35,0,0
U0000214,2024_10,16.34,0,0
U0000214,2024_11,6.54,2,0
U0000214,2024_12,4.58,4,0
U0000214,2025_01,1.83,0,0
U0000215,2024_07,139.97,0,1
U0000215,2024_08,139.97,0,0
U0000215,2024_09,55.99,0,0
U0000215,2024_10,55.99,0,0
U0000215,2024_11,22.4,1,0
U0000215,2024_12,22.4,3,0
U0000215,2025_01,22.4,0,0
U0000215,2025_02,22.4,0,0
U0000215,2025_03,26.88,0,0
U0000215,2025_04,10.75,0,0
U0000215,2025_05,7.52,0,0
U0000215,2025_06,5.26,0,0
U0000216,2024_07,215.81,0,1
U0000216,2024_08,215.81,0,1
U0000216,2024_09,86.32,0,0
U0000216,2024_10,60.42,1,0
U0000216,2024_11,60.42,0,0
U0000216,2024_12,72.5,0,0
U0000216,2025_01,72.5,0,0
U0000217,2024_07,148.36,0,0
U0000217,2024_08,103.85,7,3
U0000217,2024_09,72.69,0,0
U0000217,2024_10,72.69,5,0
U0000217,2024_11,72.69,0,0
U0000217,2024_12,72.69,0,0
U0000218,2024_07,123.27,0,0
U0000218,2024_08,123.27,0,0
U0000218,2024_09,86.29,0,0
U0000218,2024_10,60.4,0,0
U0000219,2024_07,119.95,0,0
U0000219,2024_08,143.94,1,0
U0000219,2024_09,100.76,0,1
U0000219,2024_10,40.3,0,0
U0000220,2024_07,128.02,0,0
U0000220,2024_08,153.62,1,0
U0000220,2024_09,153.62,0,0
U0000220,2024_10,107.53,0,0
U0000220,2024_11,129.04,0,0
U0000220,2024_12,51.62,0,0
U0000221,2024_07,197.2,0,0
U0000221,2024_08,138.04,0,0
U0000222,2024_07,188.89,0,0
U0000222,2024_08,132.22,0,0
U0000222,2024_09,52.89,1,0
U0000222,2024_10,37.02,0,0
U0000222,2024_11,37.02,1,0
U0000222,2024_12,44.42,0,0
U0000223,2024_07,106.59,2,0
U0000224,2024_07,188.22,0,1
U0000224,2024_08,131.75,0,1
U0000224,2024_09,92.22,0,1
U0000225,2024_07,188.45,0,0
U0000225,2024_08,188.45,0,0
U0000225,2024_09,188.45,0,0
U0000225,2024_10,131.92,0,0
U0000225,2024_11,52.77,0,1
U0000225,2024_12,36.94,0,0
U0000226,2024_07,138.14,0,0
U0000226,2024_08,96.7,0,1
U0000226,2024_09,67.69,2,1
U0000226,2024_10,27.08,0,0
U0000226,2024_11,18.96,1,0
U0000226,2024_12,18.96,0,0
U0000226,2025_01,13.27,0,0
U0000226,2025_02,13.27,0,0
U0000226,2025_03,5.31,0,0
U0000227,2024_07,149.66,0,0
U0000227,2024_08,104.76,1,0
U0000227,2024_09,41.9,1,2
U0000228,2024_07,142.25,0,5
U0000228,2024_08,99.57,0,3
U0000228,2024_09,99.57,0,0
U0000228,2024_10,99.57,0,1
U0000228,2024_11,69.7,2,1
U0000228,2024_12,27.88,0,0
U0000228,2025_01,27.88,0,0
U0000229,2024_07,120.28,3,0
U0000229,2024_08,48.11,0,0
U0000229,2024_09,48.11,0,0
U0000229,2024_10,48.11,0,0
U0000229,2024_11,33.68,1,2
U0000229,2024_12,13.47,0,0
U0000229,2025_01,5.39,0,0
U0000230,2024_07,174.07,0,0
U0000230,2024_08,121.85,0,0
U0000230,2024_09,85.29,0,0
U0000230,2024_10,34.12,0,0
U0000230,2024_11,23.88,0,0
U0000231,2024_07,130.08,0,0
U0000231,2024_08,130.08,0,0
U0000231,2024_09,91.06,0,1
U0000231,2024_10,91.06,0,1
U0000231,2024_11,63.74,0,0
U0000232,2024_07,181.24,0,0
U0000232,2024_08,72.5,0,2
U0000232,2024_09,50.75,0,0
U0000232,2024_10,20.3,1,0
U0000232,2024_11,14.21,0,0
U0000232,2024_12,5.68,0,0
U0000232,2025_01,3.98,0,0
U0000232,2025_02,3.98,0,0
U0000233,2024_07,100.75,0,0
U0000233,2024_08,40.3,0,0
U0000233,2024_09,28.21,0,0
U0000234,2024_07,120.41,3,1
U0000235,2024_07,181.2,0,2
U0000236,2024_07,163.44,1,0
U0000236,2024_08,114.41,0,0
U0000236,2024_09,45.76,0,0
U0000236,2024_10,54.91,0,0
U0000236,2024_11,21.96,0,0
U0000236,2024_12,15.37,0,0
U0000237,2024_07,130.85,0,0
U0000238,2024_07,165.81,0,0
U0000239,2024_07,151.76,4,0
U0000240,2024_07,115.5,0,0
U0000240,2024_08,46.2,0,0
U0000241,2024_07,86.13,0,0
U0000241,2024_08,103.36,0,0
U0000241,2024_09,124.03,0,0
U0000241,2024_10,86.82,0,0
U0000241,2024_11,34.73,0,0
U0000241,2024_12,41.68,0,1
U0000241,2025_01,16.67,0,2
U0000241,2025_02,11.67,0,0
U0000241,2025_03,11.67,0,0
U0000241,2025_04,8.17,0,0
U0000242,2024_07,138.41,0,1
U0000242,2024_08,96.89,0,0
U0000243,2024_07,141.92,4,0
U0000243,2024_08,141.92,0,6
U0000243,2024_09,99.34,0,0
U0000244,2024_07,215.82,0,1
U0000245,2024_07,203.93,0,0
U0000245,2024_08,142.75,0,1
U0000245,2024_09,142.75,0,1
U0000245,2024_10,171.3,1,0
U0000245,2024_11,205.56,0,0
U0000246,2024_07,258.87,11,0
U0000246,2024_08,181.21,0,0
U0000246,2024_09,181.21,0,1
U0000246,2024_10,181.21,0,0
U0000247,2024_07,112.31,1,0
U0000247,2024_08,78.62,0,1
U0000247,2024_09,55.03,1,0
U0000247,2024_10,55.03,0,0
U0000248,2024_07,155.15,0,0
U0000249,2024_07,303.38,1,0
U0000249,2024_08,212.37,4,0
U0000249,2024_09,212.37,0,0
U0000249,2024_10,148.66,23,0
U0000249,2024_11,104.06,2,1
U0000249,2024_12,104.06,0,0
U0000249,2025_01,104.06,0,0
U0000249,2025_02,41.62,0,0
U0000249,2025_03,29.13,0,0
U0000249,2025_04,20.39,0,1
U0000250,2024_07,221.22,0,0
U0000251,2024_07,99.24,0,0
U0000251,2024_08,99.24,0,2
U0000251,2024_09,69.47,0,0
U0000251,2024_10,27.79,0,0
U0000251,2024_11,27.79,4,0
U0000251,2024_12,19.45,0,3
U0000251,2025_01,13.61,0,0
U0000251,2025_02,9.53,0,0
U0000251,2025_03,3.81,0,0
U0000251,2025_04,3.81,0,0
U0000251,2025_05,2.67,0,0
U0000251,2025_06,1.07,0,0
U0000252,2024_07,203.86,0,0
U0000252,2024_08,142.7,0,0
U0000252,2024_09,57.08,2,0
U0000252,2024_10,57.08,0,1
U0000253,2024_07,77.45,0,0
U0000253,2024_08,30.98,1,0
U0000253,2024_09,12.39,0,0
U0000253,2024_10,12.39,0,1
U0000253,2024_11,4.96,1,0
U0000254,2024_07,129.69,0,0
U0000255,2024_07,32.8,0,2
U0000255,2024_08,32.8,0,1
U0000255,2024_09,39.36,0,0
U0000255,2024_10,27.55,0,0
U0000255,2024_11,11.02,0,9
U0000255,2024_12,11.02,0,2
U0000255,2025_01,4.41,0,0
U0000256,2024_07,211.8,1,1
U0000256,2024_08,211.8,0,0
U0000256,2024_09,254.16,0,2
U0000256,2024_10,101.66,0,1
U0000256,2024_11,101.66,0,1
U0000256,2024_12,101.66,3,0
U0000256,2025_01,101.66,0,0
U0000256,2025_02,71.16,0,2
U0000256,2025_03,49.81,0,0
U0000256,2025_04,34.87,0,0
U0000257,2024_07,199.5,0,0
U0000257,2024_08,199.5,0,0
U0000258,2024_07,218.34,0,1
U0000258,2024_08,218.34,1,0
U0000258,2024_09,262.01,1,1
U0000258,2024_10,262.01,0,0
U0000258,2024_11,262.01,0,1
U0000259,2024_07,209.46,1,0
U0000259,2024_08,83.78,3,1
U0000259,2024_09,58.65,0,0
U0000259,2024_10,58.65,0,0
U0000259,2024_11,41.06,0,1
U0000259,2024_12,49.27,0,0
U0000260,2024_07,206.32,0,0
U0000260,2024_08,82.53,0,0
U0000260,2024_09,57.77,0,0
U0000261,2024_07,183.53,4,0
U0000262,2024_07,130.25,1,0
U0000262,2024_08,52.1,4,2
U0000263,2024_07,193.22,0,0
U0000264,2024_07,167.55,0,1
U0000265,2024_07,151.52,0,1
U0000265,2024_08,151.52,0,0
U0000266,2024_07,106.35,0,0
U0000267,2024_07,171.45,0,0
U0000268,2024_07,175.11,0,0
U0000268,2024_08,175.11,2,1
U0000268,2024_09,122.58,11,0
U0000268,2024_10,122.58,0,0
U0000268,2024_11,85.81,0,0
U0000269,2024_07,193.45,0,0
U0000269,2024_08,135.42,0,0
U0000269,2024_09,162.5,3,0
U0000270,2024_07,208.0,0,3
U0000270,2024_08,208.0,0,1
U0000270,2024_09,208.0,0,0
U0000270,2024_10,145.6,0,0
U0000270,2024_11,58.24,0,0
U0000270,2024_12,40.77,0,0
U0000270,2025_01,40.77,0,0
U0000270,2025_02,28.54,0,0
U0000271,2024_07,131.89,1,0
U0000271,2024_08,131.89,0,0
U0000271,2024_09,52.76,0,1
U0000271,2024_10,63.31,0,0
U0000271,2024_11,25.32,1,1
U0000271,2024_12,25.32,0,1
U0000271,2025_01,30.38,0,1
U0000271,2025_02,30.38,0,2
U0000271,2025_03,21.27,0,0
U0000271,2025_04,21.27,0,0
U0000272,2024_07,104.42,0,0
U0000272,2024_08,125.3,0,0
U0000273,2024_07,63.25,0,0
U0000273,2024_08,63.25,0,0
U0000273,2024_09,44.28,0,0
U0000273,2024_10,31.0,0,3
U0000273,2024_11,21.7,0,0
U0000273,2024_12,21.7,0,0
U0000273,2025_01,26.04,0,0
U0000273,2025_02,18.23,0,0
U0000274,2024_07,204.52,0,0
U0000274,2024_08,143.16,4,0
U0000275,2024_07,110.68,0,0
U0000275,2024_08,77.48,0,0
U0000276,2024_07,142.35,0,0
U0000276,2024_08,142.35,0,0
U0000276,2024_09,170.82,0,0
U0000276,2024_10,204.98,3,0
U0000276,2024_11,81.99,0,0
U0000276,2024_12,81.99,0,0
U0000276,2025_01,81.99,0,2
U0000276,2025_02,32.8,0,0
U0000276,2025_03,22.96,0,0
U0000276,2025_04,22.96,0,0
U0000277,2024_07,166.13,0,3
U0000277,2024_08,116.29,0,0
U0000277,2024_09,139.55,0,0
U0000277,2024_10,97.68,0,0
U0000278,2024_07,182.4,0,0
U0000278,2024_08,127.68,0,0
U0000278,2024_09,51.07,0,0
U0000278,2024_10,35.75,0,0
U0000278,2024_11,25.02,0,1
U0000278,2024_12,25.02,0,2
U0000279,2024_07,223.03,0,0
U0000279,2024_08,156.12,0,0
U0000279,2024_09,109.28,0,1
U0000279,2024_10,109.28,2,1
U0000279,2024_11,109.28,0,0
U0000279,2024_12,76.5,0,0
U0000280,2024_07,123.5,0,0
U0000281,2024_07,137.21,0,0
U0000281,2024_08,96.05,0,0
U0000281,2024_09,96.05,0,0
U0000281,2024_10,115.26,2,0
U0000282,2024_07,2.89,0,0
U0000282,2024_08,2.89,0,0
U0000282,2024_09,2.02,0,0
U0000282,2024_10,0.81,0,0
U0000283,2024_07,107.74,1,2
U0000283,2024_08,43.1,0,0
U0000283,2024_09,30.17,0,0
U0000283,2024_10,12.07,0,0
U0000284,2024_07,51.82,0,0
U0000284,2024_08,51.82,0,0
U0000284,2024_09,36.27,0,1
U0000284,2024_10,25.39,1,0
U0000284,2024_11,10.16,0,0
U0000284,2024_12,12.19,1,0
U0000284,2025_01,4.88,0,0
U0000284,2025_02,3.42,0,0
U0000284,2025_03,2.39,0,0
U0000284,2025_04,1.67,0,0
U0000284,2025_05,0.67,0,0
U0000284,2025_06,0.67,0,0
U0000285,2024_07,189.96,0,2
U0000285,2024_08,227.95,0,0
U0000285,2024_09,91.18,0,0
U0000285,2024_10,91.18,0,0
U0000285,2024_11,91.18,0,0
U0000285,2024_12,109.42,0,0
U0000285,2025_01,76.59,1,1
U0000285,2025_02,53.61,0,0
U0000285,2025_03,37.53,1,7
U0000285,2025_04,45.04,0,0
U0000285,2025_05,45.04,0,0
U0000285,2025_06,45.04,0,0
U0000286,2024_07,105.7,0,1
U0000287,2024_07,86.76,0,0
U0000287,2024_08,34.7,0,1
U0000287,2024_09,24.29,1,0
U0000288,2024_07,54.84,0,0
U0000289,2024_07,161.56,0,0
U0000289,2024_08,113.09,2,1
U0000289,2024_09,113.09,0,0
U0000289,2024_10,113.09,0,0
U0000290,2024_07,225.77,2,0
U0000290,2024_08,225.77,0,1
U0000290,2024_09,90.31,0,0
U0000291,2024_07,122.81,0,1
U0000291,2024_08,49.12,0,0
U0000291,2024_09,58.94,0,0
U0000291,2024_10,58.94,1,0
U0000292,2024_07,154.2,0,0
U0000292,2024_08,154.2,0,0
U0000293,2024_07,225.82,0,0
U0000293,2024_08,158.07,1,0
U0000293,2024_09,63.23,0,1
U0000294,2024_07,252.72,0,0
U0000295,2024_07,113.86,0,0
U0000295,2024_08,45.54,0,0
U0000295,2024_09,45.54,0,0
U0000296,2024_07,51.26,0,0
U0000296,2024_08,20.5,0,6
U0000296,2024_09,14.35,0,0
U0000296,2024_10,10.04,0,0
U0000297,2024_07,113.7,0,0
U0000297,2024_08,136.44,0,0
U0000297,2024_09,95.51,0,0
U0000297,2024_10,38.2,0,0
U0000297,2024_11,15.28,0,2
U0000297,2024_12,10.7,0,0
U0000298,2024_07,106.06,0,0
U0000298,2024_08,106.06,0,0
U0000299,2024_07,66.07,0,1
U0000299,2024_08,46.25,0,3
U0000300,2024_07,173.71,0,0
U0000300,2024_08,69.48,1,0
U0000300,2024_09,27.79,0,0
U0000300,2024_10,27.79,0,1
U0000300,2024_11,19.45,0,0
U0000300,2024_12,19.45,0,0
U0000300,2025_01,19.45,0,0
U0000300,2025_02,19.45,0,0
U0000300,2025_03,13.61,0,0
U0000300,2025_04,9.53,0,0
U0000300,2025_05,9.53,3,0
U0000300,2025_06,9.53,0,1
U0000301,2024_07,140.97,0,0
U0000302,2024_07,70.78,1,0
U0000303,2024_07,103.44,0,0
U0000303,2024_08,103.44,0,0
U0000304,2024_07,144.72,0,0
U0000304,2024_08,101.3,0,0
U0000304,2024_09,101.3,0,0
U0000304,2024_10,40.52,0,0
U0000305,2024_07,202.19,0,0
U0000305,2024_08,141.53,1,0
U0000306,2024_07,107.14,1,0
U0000306,2024_08,75.0,0,0
U0000306,2024_09,75.0,0,0
U0000306,2024_10,52.5,0,0
U0000306,2024_11,36.75,0,0
U0000306,2024_12,36.75,0,0
U0000306,2025_01,36.75,0,0
U0000306,2025_02,44.1,0,0
U0000306,2025_03,52.92,1,1
U0000306,2025_04,21.17,0,3
U0000307,2024_07,219.83,0,0
U0000307,2024_08,87.93,5,0
U0000307,2024_09,61.55,1,0
U0000307,2024_10,24.62,0,0
U0000307,2024_11,9.85,0,0
U0000307,2024_12,3.94,0,0
U0000307,2025_01,4.73,3,0
U0000308,2024_07,216.06,0,0
U0000308,2024_08,151.24,0,0
U0000308,2024_09,60.5,0,1
U0000308,2024_10,60.5,0,0
U0000309,2024_07,156.27,0,0
U0000310,2024_07,160.73,0,0
U0000310,2024_08,160.73,0,2
U0000310,2024_09,160.73,0,0
U0000310,2024_10,112.51,1,1
U0000311,2024_07,188.15,0,0
U0000311,2024_08,225.78,0,1
U0000312,2024_07,145.7,0,0
U0000313,2024_07,74.14,0,0
U0000313,2024_08,51.9,3,1
U0000314,2024_07,150.53,0,0
U0000314,2024_08,105.37,0,0
U0000314,2024_09,105.37,0,0
U0000314,2024_10,73.76,0,0
U0000315,2024_07,94.23,1,0
U0000315,2024_08,94.23,0,0
U0000315,2024_09,37.69,0,0
U0000315,2024_10,15.08,0,0
U0000315,2024_11,6.03,0,0
U0000315,2024_12,6.03,0,0
U0000315,2025_01,7.24,0,0
U0000315,2025_02,5.07,0,0
U0000316,2024_07,39.17,0,0
U0000316,2024_08,47.0,0,0
U0000316,2024_09,32.9,0,0
U0000316,2024_10,13.16,0,0
U0000316,2024_11,13.16,2,0
U0000316,2024_12,15.79,0,0
U0000316,2025_01,18.95,0,0
U0000316,2025_02,7.58,0,0
U0000316,2025_03,3.03,0,0
U0000316,2025_04,2.12,0,2
U0000316,2025_05,2.12,1,0
U0000316,2025_06,0.85,0,1
U0000317,2024_07,291.21,0,0
U0000317,2024_08,291.21,0,0
U0000317,2024_09,291.21,0,0
U0000317,2024_10,291.21,1,0
U0000317,2024_11,116.48,0,0
U0000317,2024_12,81.54,0,0
U0000318,2024_07,139.27,0,0
U0000318,2024_08,139.27,1,0
U0000319,2024_07,125.98,0,0
U0000319,2024_08,50.39,0,0
U0000320,2024_07,103.35,0,0
U0000320,2024_08,72.34,0,0
U0000320,2024_09,28.94,0,1
U0000320,2024_10,28.94,0,0
U0000320,2024_11,20.26,1,0
U0000320,2024_12,20.26,0,0
U0000320,2025_01,20.26,0,0
U0000320,2025_02,8.1,0,0
U0000320,2025_03,5.67,0,0
U0000320,2025_04,2.27,0,2
U0000321,2024_07,162.77,0,2
U0000322,2024_07,148.38,0,0
U0000322,2024_08,103.87,0,0
U0000322,2024_09,72.71,0,0
U0000322,2024_10,72.71,0,2
U0000322,2024_11,72.71,0,0
U0000322,2024_12,72.71,0,2
U0000323,2024_07,146.25,2,0
U0000324,2024_07,170.43,0,0
U0000324,2024_08,170.43,0,0
U0000324,2024_09,119.3,0,0
U0000324,2024_10,83.51,0,0
U0000324,2024_11,83.51,0,0
U0000324,2024_12,58.46,0,1
U0000325,2024_07,224.45,0,0
U0000325,2024_08,269.34,0,0
U0000325,2024_09,188.54,0,0
U0000325,2024_10,131.98,0,0
U0000325,2024_11,92.39,0,0
U0000326,2024_07,169.43,35,0
U0000326,2024_08,169.43,0,0
U0000326,2024_09,169.43,0,0
U0000326,2024_10,118.6,0,3
U0000327,2024_07,134.17,0,0
U0000327,2024_08,134.17,0,0
U0000327,2024_09,53.67,0,1
U0000327,2024_10,37.57,0,0
U0000327,2024_11,15.03,0,0
U0000327,2024_12,15.03,0,0
U0000328,2024_07,120.54,1,0
U0000328,2024_08,120.54,0,0
U0000328,2024_09,84.38,0,0
U0000328,2024_10,59.07,0,0
U0000328,2024_11,41.35,0,0
U0000328,2024_12,16.54,0,0
U0000329,2024_07,184.34,0,0
U0000329,2024_08,184.34,0,0
U0000329,2024_09,73.74,1,0
U0000329,2024_10,51.62,0,0
U0000329,2024_11,36.13,0,0
U0000329,2024_12,25.29,0,1
U0000329,2025_01,17.7,0,0
U0000329,2025_02,17.7,0,1
U0000329,2025_03,12.39,1,0
U0000329,2025_04,12.39,0,0
U0000330,2024_07,86.65,0,0
U0000331,2024_07,338.87,0,3
U0000331,2024_08,135.55,0,0
U0000332,2024_07,106.27,0,0
U0000332,2024_08,74.39,0,9
U0000332,2024_09,74.39,0,1
U0000332,2024_10,74.39,0,0
U0000332,2024_11,52.07,0,1
U0000332,2024_12,20.83,0,0
U0000332,2025_01,25.0,0,0
U0000333,2024_07,117.31,0,0
U0000333,2024_08,46.92,0,0
U0000334,2024_07,134.52,0,0
U0000334,2024_08,94.16,0,0
U0000334,2024_09,65.91,0,3
U0000334,2024_10,46.14,0,0
U0000334,2024_11,46.14,0,0
U0000334,2024_12,18.46,0,0
U0000335,2024_07,139.12,0,0
U0000335,2024_08,97.38,0,0
U0000335,2024_09,97.38,2,0
U0000335,2024_10,68.17,0,1
U0000335,2024_11,47.72,0,0
U0000336,2024_07,116.58,0,0
U0000337,2024_07,120.2,0,1
U0000337,2024_08,120.2,0,1
U0000337,2024_09,84.14,0,0
U0000337,2024_10,84.14,0,0
U0000337,2024_11,84.14,0,0
U0000337,2024_12,58.9,0,0
U0000338,2024_07,196.36,0,0
U0000338,2024_08,78.54,0,1
U0000338,2024_09,54.98,0,0
U0000338,2024_10,38.49,0,0
U0000338,2024_11,26.94,0,0
U0000338,2024_12,32.33,0,0
U0000338,2025_01,22.63,0,0
U0000338,2025_02,22.63,0,0
U0000338,2025_03,22.63,0,1
U0000339,2024_07,180.58,0,0
U0000339,2024_08,126.41,0,0
U0000339,2024_09,88.49,0,0
U0000339,2024_10,88.49,0,2
U0000339,2024_11,35.4,0,0
U0000339,2024_12,35.4,0,0
U0000339,2025_01,35.4,0,0
U0000339,2025_02,24.78,1,0
U0000340,2024_07,150.89,0,0
U0000340,2024_08,105.62,0,0
U0000341,2024_07,62.83,0,0
U0000341,2024_08,43.98,0,0
U0000341,2024_09,30.79,0,0
U0000341,2024_10,12.32,2,0
U0000341,2024_11,4.93,0,0
U0000341,2024_12,3.45,0,0
U0000342,2024_07,108.42,0,0
U0000342,2024_08,108.42,0,0
U0000342,2024_09,75.89,0,1
U0000342,2024_10,30.36,0,0
U0000342,2024_11,36.43,0,0
U0000342,2024_12,36.43,0,0
U0000343,2024_07,86.42,0,0
U0000343,2024_08,34.57,0,0
U0000344,2024_07,153.93,0,0
U0000345,2024_07,108.49,0,0
U0000345,2024_08,108.49,0,0
U0000345,2024_09,130.19,0,0
U0000345,2024_10,130.19,0,0
U0000345,2024_11,156.23,0,0
U0000345,2024_12,187.48,0,0
U0000345,2025_01,74.99,0,2
U0000345,2025_02,30.0,0,0
U0000345,2025_03,30.0,1,0
U0000345,2025_04,12.0,0,0
U0000346,2024_07,77.66,0,0
U0000347,2024_07,187.94,0,0
